positive	Mwamba wa muziki kweli mimi umenitoa baridi, vipi kuhusu wewe ?
neutral	Mwenyewe nimebaki nashangaa
negative	MiCCM haina hoja. Inachojua tu ni kuwabambikia watu kesi za ugaidi bila sababu za msingi. Mipuuzi sana hii mitutusa.
positive	Mwafrika wewe endelea kunivunja mbavu tu hapa.?
negative	Nyie ndio maafisa usalama?Acheni kutulisha matango pori.Njaa zinawasumbua
positive	mtu anipeleke LA nina HAJA YA KUONA MTI WA Limao
positive	Oh , Asante. Naelekea katika kituo cha treni .
negative	Unaona jinsi gani inavyokera? Siwezi kuvumilia tena. Sidhani  kama naweza kustahimili kwa siku zingine
negative	Hivi kipimo kipya cha covid kinachukuliwa hivi???bora nife
negative	Binadam hata uwafanyie kizur vp watakugeuka tuu saiv wanajikaanga wenyewe tuu na watanyooka zle raha zmegeuka shida duh
negative	"Hiyo ""lafudhi ya ajabu"" inapatikana kwenye jalala gani?"
negative	Mnafiki sana huyu dada anajivika ngozi yakondoo kumbe chuwi
positive	Ni ile laptop mpya iloletwa wiki iliyopita ? Inaonekana nzuri sana .
positive	Uyu mama sijui nimpe nini yani anajiamini sana nataman Magu siku akiamua kuacha urais amuachie huyu mama
negative	Kuwa mkweli , naona hii falsafa badala yake ni boring .
positive	Ati amemshikilia bakuli na sufuria hahaha toaba nimecheka snaa mungu nisamehe
negative	Wakubwa wazima visheti
positive	Kama unakubali Kuwa Mungu ni designer(mbunifu) mkali gonga like.
negative	Unaleta masuala ya chama kwenye kazi
neutral	Onyo liko wapi hapo?!
negative	Naona mnatupanga. Etii. Niwakaliiii upuuzi
neutral	Jamani dunia hii ina mambo
negative	Huyo mumewe kazi anayo
negative	Mama alianza vizuri sasa anaenda kuchafuka baada ya kuanza matumizi mabaya ya Polisiccm kwa wapinzani na wananchi wapenda demokrasia
neutral	Wakajieleze nini tena?
negative	Kitendo lichokifanya kina maanisha nini, kwa nini umenidhalilisha hivo
neutral	tunakualika katika mjadala wa wazi kwa njia ya mtandao kupitia Zoom. Siku ni kesho jumapili
positive	Hongereni sana kwa kazi nzuri mnayofanya maana inawasaidia wananchi
negative	Nyiee nanyi KTV mnaboa wakati mwengine simngemtafuta uyo mkuu wa kituo kama mnavomfata Hasan nasir
negative	Hii hatari sasa!!!....zege halijamaliza siku mbili toka limwagwe na washarudi kazini
neutral	huo ujirani! Mbona wa ajabu hivo?! Unaweza kupata hiyo nyumba katika ile orodha yetu ya nyumba zote?
neutral	Unawajua wabongo wewe, hasira na furaha zao wanazimaliziaga kwenye mipira ya simba na yanga
negative	Psychology inasema kwamba wanawake wana roho mbaya/ngumu kuliko wanaume.
positive	Maneno yaliongezeka akilini mwa Jay na tabasamu la furaha
negative	Sikuwahi kuona fujo kama hizo toka nimefika pale ofisini, kweli leo walimkera
positive	"""Katika ujana wangu nilikuwa nimepita kwa haraka misingi yangu na nilikuwa nikipigania mabishano mengi, na nilifurahiya sana."" "
negative	Kusamehe ni upumbavu? Sidhani Kama dini zinatupa mafundisho hayo
positive	"Alifurahi, England iliona mechi hiyo ikiwa wazi na mshindi anayetarajiwa kushinda na bingwa wa dunia Jorgen Persson juu ya bingwa wa Kiingereza Chen Xinhua 21-8, 21-18. "
neutral	KKKT ndio mtaa gani???
neutral	Foundation yake itakuwa ni mita tatu ya zege tupu na reinforced steel. Hii ni American standard of construction
negative	sio kila aliyepo jela amekosea hii iwe funzo kwa mahakimu.hii ni dhambi ya hali ya juu.
neutral	Kwa nini ? Ulisema nina joto nilipovuta sigara .
neutral	Hapana mshikaji tu
neutral	Acha zako wewe...Aondoke ikulu kwa misingi ipi na nani amwondoe...?
negative	hata Mimi Bora niachike kuliko kuwa na mke mwenza
positive	asante Sana kwa ufafanuzi mzuri, naipenda nchi yangu yanzania naipenda Africa najivunia kuwa mtanzania
neutral	Wanawake hawajawahi kupendana ??sijui huwa kuna nini hapo
positive	Jambo lile lile liliendelea kupitia vizazi na vizazi lakini lilikuwa na faida kwao
positive	Lilikuja kundi kubwa sana la watoto wa pale mtaani wakifurahia mavuno tuliyapata kwa msimu huu
negative	tunataka kuona watu ambao mmesema wanarudisha hela wamekamatwa na kupelekwa mbele ya haki..
neutral	sanitize mikono au kunawa mara kwa mara kwa maji safi tiririka na sabuni
positive	Wow! Ni matunda ya uchongaji ! Mpishi wako ni msanii wa kweli !
negative	Hii nchi ni vurugu kila siku, huyu mzee sasa hivi kawa kama RC sio rais
neutral	Historia siku zote itabaki kuwa historia tu
neutral	Mungu awabariki wazazi wetu wote awape amani na upendo katika maisha yao.
neutral	nini shidaah?
negative	Sina hakika kama wana nia njema, hawapaswi kujua mipango yenu ya baadae
negative	saizi bunge live tutaliona maana mko wabunge wa ccm watupu wazee wa ndiooooooo
negative	Hautufai watanzania tumekukataa.
negative	Kibaya zaidi haya mafisadi yanatumia pesa waliyotuibia kufunga miradi na sisi wananchi tunawapongeza kwa kuinvest nyumbani?
positive	Naam,si kiasi gani, bali ni kitu gani ninakwenda kununua ndo muhimu. Mimi ninakwenda kufanya manunuzi !
neutral	Kwani alikua akimfulia nguo?!
neutral	Lakini nakumbuka jambo hili moja, nami ninalo tumaini: Kwamba fadhili za Mwenyezi-Mungu hazikomi
negative	Wewe sio mtanzania tunakujua nenda kwenu
negative	Ndio maana hamuendelei kwa kuendekeza ujinga
neutral	Siku za usoni bila cheti ccha hanjo ya covid marufuku kuingia nchi za watu.
positive	Mikate yake inaonekana kuwa na ladha nzuri. Anayo mingi leo
positive	Nimependa interview Sana TRA mkusanye Kodi Sasa
positive	Jamani bongo kunaraha sana,mbona tanga ivi vitu akuna,au mimi sioni
negative	H APANA! dini sio siasa, ila unaweza fanya siasa kuwa dini yako.mtumishi wa Mungu hapaswi kuwa mwanasiasa. anapaswa kuwashauri wanasiasa.
neutral	kama hauamini barakoa zao tengeneza za kwenu hamasisha watu wavae kusaidia kupunguza maambukizi zuia hizo barakoa usizotaka ziingie simpo sana
neutral	Mzee hajagundua tu kuwa watu wanahali mbaya mtaani
positive	Chakula cha jioni ni kweli kimejitosheleza.
positive	"Alihisi kufurahi, akitabasamu nyuma ya stage. "
negative	Pumbavu wewe??
positive	Hapana ,ninapita tuu. Htahivyo, shukrani .
negative	mtangazaji usiwe unakaa na karatasi mbele ya camera kalili content muhimu vingine jiongeze
positive	"Wabunge wengi wa Wafanyikazi hawakuweza kuficha utaftaji wao, kama hivyo ni msimamo wao wa ushirikiano wa vyama vingi. "
negative	Kwanini huyo police alimpiga uyo kijana? Na kwa nini asimpeleke kituoni
neutral	Cha muhimu ni kujikinga Kama unajijua afya yako sio nzuri sana.
neutral	Mungu Wangu ! Nini tena line iko busy hivyo asubuhi na mapema ! Hello .
neutral	Hivi Dunia si imeshaindoa Bangi kwenye orodha ya madawa ya kulevya! Tanzania hatuko duniani au?
neutral	Sasa hizo bia kwann mmwage????????
neutral	Halafu unataka sema hatuwezi na hatuna dawa zetu? Na km za ulaya ndo dawa, mbona wanaongoza kwa vifo na wagonjwa?
negative	anapenda kuonesha watu kila alipokua na mahusiano alipendwa sana kuliko wengine
negative	Kweli kavurugwa
negative	Wakati huu wa Raisi tunashuhudia anguko kubwa la Uchumi na viwanda vingi kufungwa.
negative	tumeshawachoka kwa kupinga pinga hovyo bila sababu ya muhimu
negative	Huyu mama anachefua Sana.
negative	Kweliiiii wanaumeeee waongoo sana
neutral	Tujifunze kusoma na kuelewa mambo hivi unahusishaje cryptocurrency, forex na d9?
negative	Ndio. Nimemchoka, kla mara huwa anataka nimsikilize tuu mawazoo yake
positive	Furaha ni muhimu kama chakula na dawa, hasa kama unashabikia Chelsea ????
neutral	wewe muongo anaweza kimbia kwa kilometre 20 kwa SAA ??sijawahi ona uongo kama huu.sisi tunawauwa sana na mishali ungesema ana sumu Kali ningeamini, duuh baba
neutral	Je, una uhakika ?
positive	mmm  siku nzuri sana hii...mbali! ni bado mapema kabisa.
neutral	Ni mtu mpole sana. Bado sitaki kuamini yeye alimuua mke wake .
negative	Kwani Musukuma ana elimu gani. Hebu tuanzie hapo!
neutral	Naombba usiniambie kabisa, unasema nini ?
neutral	Hivi wakifanya performance wakiwa wamejistiri vizuri mziki hauchezeki?
negative	Hapana, huo ukoloni hatutaki.
negative	"Kusafiri na kucheza vyombo vya muziki katika chombo cha usafiri ni kero kwa abiria wengine,  na ni kosa "
negative	Wanawake tupunguze tamaa jamani kaah
negative	Kweli mama, wanajishusha sana dada zetu
positive	Millard unajituma zaidi hadi unasafiri U.S kumhoji Roma, aiseee ubarikiwe
neutral	Tatizo pesa ya kufungulia mashtaka sasa????????. Tutamlipaje mwanasheria?
positive	nimekukubali sana mama unaweza, huna mambo mengi mama taaluma ndio inaongea
neutral	Demu alikuwa na tabia ya kuwanyemelea wanaume na wakishaonja tunda, anawatapeli na kutoroka
negative	Acha afukuzwe kutoka kwa mkutano na Kanisa.
negative	Hata wee  baba unaroho mbaya
negative	Yeye mwenyewe ni mbuzi tu.
negative	Kumbafu ww....Na Familia yako nzima pia.
negative	Huyo mwenye weaving amekuwa kama jini
negative	una kichaa kikubwa kweli wewe
positive	Ninaonekanaje? Napendelea huu msuko. Shukrani sana!
positive	"Nilihisi kurukaruka, haswa wakati aliposema, ""natafuta muigizaji kama wewe. """
negative	Ujinga huu wa ajabu kabisa hapo kuna tukio gani la kushangaza?video haijakamilika
positive	Unatangaza vizuri sana hongera
negative	Uchawi tu wamaza wengine
positive	" ""Nimekuletea maua, yana harufu nzuri kama maua rose!"""
positive	Hongereni hata wattoo wenu wanasoma China , mke anabusara kushinda wote
neutral	kwani anae ongea ni nani
neutral	we huyo!!? Na ulisoma nini?
neutral	Hivi ujasiri kama huo unapata wapi??
neutral	Ukibaki na maiti yangu utaifanyia nini?
positive	"Ingawa aliachiliwa, na alifurahi sana, Polly alikuwa na wasiwasi juu ya kurudi kwenye staha. "
neutral	Nauliza hivi malighafi zitokanazo na mazao ya ng'ombe zinauzwa wapi?
neutral	mbunge wa bunda mjini mbona hatumsikii
neutral	Kwani kaanza leo kutoa kauli zenye ukakasi? Endeleeni kumtetea ila ipo siku mtajua huyu mtu sio.
neutral	kumbe dada jojo mkali
neutral	Tobaaa kumbe kumekucha tena humu
neutral	Tena akaongeza hata wakipita nyumba kwa nyumba basi wachanjwe wale tu waliokubali.
negative	Kuiongoza Tanzania ni kazi kubwa sana. Kuna uzembe wa kutisha.
neutral	Duh...! Imaan zingine bhn...mmmh! Kwenye msiba wanakunywa Pombe!
negative	Msamehe bure hawa ndo bado wanaendeshwa akili na wazungu.
negative	embu usituzeeshee kijana wetu huku akhaaa
negative	Sijawahi kumuamini na sitegemei kumwamini kamwe.
neutral	Vipi hiyo Bible unayoiamini, ililetwa na nani?
neutral	Hutaki utani kwenye Mali Safi ???????? za aina yake
positive	Furaha yangu. Kuwa tayari kwa maegesho, mana tupo karibu kufika.
negative	hatuheshimiani siku hizi naona..
positive	Matangazo walisema wamefurahi.
neutral	Nini ? Ni nini kilichotokea ?
negative	"Alifurahishwa wakati huo huo, akaasi na alifurahia. "
positive	Mama mwenyewe nyumba mungu akubariki Sana, na akupe zaidi na zaidi mama
positive	Karibuni tena mashabiki zangu! Jina langu ni Mashamba natumaini tutashirikiana vyema kutetea ushindi wetu
negative	Wafanyie majaribio huko huko kwao, hatuwataki huku
positive	Nafurahi kukutana na wewe . Jina langu ni Sophie .
positive	Umeongea jambo muhimu sana Ndugu
positive	alipiga kelele, na akaimba hadi sauti yake ikavuma mbali.
neutral	Sasa! Mbona sufuria kubwa ugali mdogo?
neutral	Kwa hiyo unataka kusema walimu wanatosha sana tatizo wanafundisha masomo machache!
neutral	Hivi kumbe kuna watu wanalazimishiwa kazi ili hali hawaitaki dah
positive	Wow ! Matunda yako yanaonekana safi kweli! Kiasi gani unaziuza?
negative	Shida ni kwenu ambao mepata elimu akhera. Nyinyi muda wote huwa mnahisi mnaonewa
neutral	Serge alishangaa.
neutral	Tayari! Haya. Sasa kila mtu ashike kamba yake.
negative	Fikra mfu hizi na zilizojaa ubaguzi wa kila aina ,dharau na kiburi.
neutral	Una chamba watazamaji au
positive	Kuna mgahawa mpya utafunguliwa katika mji huu mwezi ujao
neutral	Walikuwa wanamnyima mjuba chakula duuh!!
negative	Tupo kwenye maisha ambayo ukitaka kupata huduma fulani ukubali kupotezewa na muda pia.
neutral	Hakuna kitu hapo Mzee, ni mchoro tu kwa ustadi mkubwa...?
neutral	Unamaanisha nini ukisema ugonjwa? Ilikuwa funny, hukuona??
neutral	Hiyo ni kauli ya kiongozi wa bunge, kwamba mwalimu mmoja afundishe masomo matano tofauti.
negative	Uzuzu tu na kiki za mjini mtu unakosaje pride yako do u have to say everything kwa media
neutral	WATU WANA VITUKO!! SASA LEMA ANAKIMBIA NINI? YANI KUKOSA UBUNGE IMEKUWA SHIDA!
negative	Halafu huko duniani basi wakiangalia akili yake ilivyo, wanaweza kudhani nchi hii raia wake wote wana akili ndogo sana.
neutral	Wasanii wanalipwa kuliko madaktari na walimu. Very funny
positive	watu wazima wamelipa kiingilio na wamefurahia shoo.
negative	sipendi kufanya kazi siku ya Krismasi !  .
neutral	Mungu aliumba mwanadamu akiwa na akili ili azitumie. Kila jambo na hatua zake za kulishughulikia.
positive	Kuangalia Jay Leno show ya 2 Usiku wa leo, siku haiwezi kupita pasipo kuitizama.
positive	safi sana kichwa cha habari kinafanana na yaliyomo natamani media zile nyingine za kijingajinga zijifunze toka kwako
neutral	Anaogopa chanjo lakini haopgopi ma-PLASTIC SURGERY.
positive	Ninafurahi kila wakati nikivaa suruali na koti ambayo inafunika bum yangu!
neutral	I am more confused na interpretation ya imani na maandiko kuliko wakati mwingine.
positive	Safi kweli hawa ndio wanawake mashujaa
positive	nimewahi kuwa hapo kabla hahahah
positive	Nawakaribisha rafiki zangu na majirani wote kwenye ubarikio wangu kesho
negative	Koma kabisa mdangaji mkubwa wewe
positive	Shukrani kwa mkopo, umenisaidia kwenye mengi kiukweli.
neutral	sasa kama hadi wanaosimamia Polisi wanaibiwa si inakuwa kasheshe sasa.
positive	Nimecheka mjuba alikuwa arambishwi msosi
neutral	"  Tanzania hii hii,kwani kuna mtu kapewa hati miliki. Tuna wagombea urais kwa sasa,so lolote linaweza kutokea. Walamsijipe matumaini eti nyie ndyo wenye haki pekeyenu."
positive	Kulikuwa na ladha isiyo ya kawaida kwenye chakula kile
neutral	Kwahiyo kaa la moto yaan mkaa unauchoma kisha unaweka kwenye maji
neutral	Unazungumzia juu ya nini? ! Kila test anafanikiwa kupita!
neutral	daaaa wee nisipo kukuta mbinguni ndo basi tena yaan
negative	Vyombo vya Habari ni warubunifu sana na hasa vya magharibi...
negative	Kwa nini hawa tunaowashuku wasikamatwe wakatupwa lupango huku upelelezi ukiendelea?
neutral	Toka lini hawa weupe wakawa na msada na wewe ? Kinachoshangaza hiii kitu kulazimishaaa.?
neutral	Naomba niwasihi Watanzania wakati huu Dunia ikiwa kwenye mahangaiko ya Magonjwa ya maambukizi, sisi tuwe watulivu
positive	Nitakwenda Japan mwaka huu wAakati wa likizo.
positive	safi, hebu twende kwa ajili ya kuendesha gari .
negative	Aaaaa bwana hakim umekula pesa na mungu anakuona
neutral	Natamani mama afate nyayo za Magu bila kuyumba, tumuombee mama yetu
positive	KWA miezi sasa nimekuwa nikijaribu kuwa na msisimko.
neutral	Mbona Zuchu Kavimba ????????????????
neutral	Huyu mchaga wa wapi jmn?! Khaa mbona n mzaramo huyu
positive	Utupa funzo sisi tunaokufuatilia kwamba sio kila mtu anaweza kukupenda na pia sio kila siku ni ya furaha
positive	sugu nimekupenda bure hufichi kitu
neutral	Mara Moja Moja uache mzaha/utani.
positive	"Kufurahi, mvulana mdogo alishtuka. "
neutral	Kama hakuna uelekeo unasepa mapema.....
negative	Hiyo ni machukizo .
negative	Waambie bana waache upumbavu
neutral	Wakajieleze nini tena? Mbona tunabembelezana?
positive	Hahahahaha ujue huyu jamaa chizi
negative	Chanjo hizi si kwa maslahi ya Taifa, unapotosha kwa makusudi??. stop this nonsense too.
neutral	Hivi Wema alishindwa kuuliza maisha yanaendaje bila Kanumba?
negative	Ni uzembe wa waziri fulani uwezi kusema wasichimbe mchanga wakati hao watu ndio waliokuwa wanafanya mafuriko yasiwepo
neutral	kuna watu wana matatizo ya L na R humu
neutral	Hii Spidi Ya Vifo Kwa Viongozi Bado Ni ndogo Hairidhishi Ukiringanisha Na Mahitaji ya Wapiga Kura.
negative	Sina haja wala muda wa kudadavu,kila mtu abaki na anachoamini.
positive	"Makofi yalipigwa, na akatoka pande zote kukiri kwa kufurahisha, akipiga makofi - na kisha kukandamizwa dhidi ya kifua cha mke wake. "
negative	Baridi hali ya hewa , si hivyo ?
neutral	Wana majonzi una uhakika?
negative	Nilishindwa kuvumilia kabisaa. Kulikuwa kuchafu na sakafu ilikuwa na utelezi . Niliona nisafishe kwanza!
positive	" Tulipendana sana, na tulikuwa sawa katika njia yetu ya kufikiri na mwelekeo wetu, na tulikubaliana kutokuoa tena, lakini kukaa pamoja hadi mwisho wa maisha yetu."
positive	Kuwa na waziri anayejua sekta ni Jambo jema Sana
positive	Maisha yanabadilika jitaidi kumuomba mungu kila siku  akupe afya na furaha ya maisha yako
negative	Tuache mambo ya kijinga tumwombee mungu amlaze peponi. Njia yetu wote. Msitafute sababu za uwongo.
positive	dogo amepevuka sasa na ametulia kwa mike, Congrats sanaaa
positive	"Auguste alikaa kwenye mkeka na mama yake na baba yake, wakizungumzia utamaduni wao, walifurahi sana. "
neutral	"""Kuna tofauti kati ya Demokrasia ya Kisiasa na Fujo za Kisiasa"""
neutral	Kwahyo umekubali KORONA IPO ????????
negative	"unalazimisha matusi mitandaoni, "
negative	Haki za binadamu hazitakiwi kuingilia uhuru binafsi wa mtu
positive	Kwa wakati huo huo, nimefurahi na naweza kurudi kwa ushindi katika jimbo langu
negative	Kwa mtu ambaye hana cha kuficha, hana mpango wa kuiba, sioni kwanini akataa kuiweka sheria wazi.
negative	Wabongo ni machampion wa kurudishana nyuma. Roho za kwanini zinatumaliza sana
positive	" Halafu Sophy aliinuka mwenyewe, na akatazama pande zote akasema ""Lazima kuwe na mpira hapa usiku wa leo,"""
positive	"Tayari alikuwa akisikia vizuri zaidi na alihisi kufurahishwa, haswa kwani hakuenda kwa uangalifu wowote juu yake. "
negative	Kwa nini tunaishia kulalamika tu kila uchwao? Hakuna la kufanya zaidi ya kulalamika? mpaka lini?
negative	Wengine wameshasomesha watoto wao na wanapenda kufa na sisi wengine tunaomba uzima tuwasogeze watoto kidogo mbele.?
positive	Asante mama, Uko kikazi zaidi hakuna longolongo.
neutral	Umesahau kuvaa viatu vya michezo! Ni Siku ya Michezo leo !
negative	Kaa pembeni uone nani ananufaika na bao la mkono.
neutral	Ubishi unakusaidia nini??
negative	Swali gumu Sana hili.. ila limekaa kama la mzaha hivi
negative	Hivi vyombo vya habari vitatuharibia kizazi mbaya kabisa, binti anayekua anamtazama mtu kama huyu anajifunza kitu gani
neutral	Hapa tatizo lako ni nini hasa?
neutral	Kweli ? Jina langu ni Hammer . Jina lako ni nani ?
neutral	aliporudi karibu nusu saa baadaye aliona vitu kadhaa ambavyo vilimshangaza mno.
neutral	Kweli ? Sikuweza kutambua nilishachelewa .
positive	Jitahidi kuwapa furaha watu wengine muda wako wa kufurahishwa utafika. Maana hulipwa kwa vile tulivyotoa.
negative	Hatua gn zmechkuliwa?! Raia wataamini vp?! Kila mahali mmefeli nyie watu
neutral	kuna demu alinicheki whatssap akasema hivo hivo nikacheki tupo group moja la kidini nikasema okay nikamwambia poa eeeh
positive	" Mfanyikazi huyo alikuwa akimwangalia mrembo huyo kwa moyo uliopigapiga, na ghafla akafungua macho yake, na kuanza kumtazama kwa tabasamu."
neutral	Kwani wale madereva wanajifunziaga wapi udereva wao.
positive	Nampenda Dr. Mwaka Ana hekma ya kusikiza kwa mankini na Anaelezea kwa mankini
neutral	Hakuna aliyekwaambia ni nini kilichotokea ?
positive	Ninafurahi kuwa hapa ! Ninahisi msisimko mkubwa mimi na binti yangu kukusaidia kuhamia katika nyumba yako mpya !
negative	wataalamu wetu wa mitambo watusaidie picha inakatakata
negative	Hilo tangazo ni bayaaaaa halivutii kuangalia
positive	Hiyo English mbavu sina
negative	Chanjo hizo hazieleweki, wanaotuletea hizo chanjo kwa siku wana vifo 4000
positive	Furahia mpaka mwisho. Furahia kama vile hakuna mwisho wa kufurahi. Furahia kama vile hakuna huzuni
positive	"Li Yuan alikuwa akitabasamu kwa upana, akajifurahisha mwenyewe, alijivunia mpango wake, na alifurahiya. "
neutral	Mnyonge Mnyongeni, Haki Yake Mpeni!,
negative	ICU kunafukuta ndio maana akili zinawaruka
positive	"Alikuwa mwanamuziki wa kitaalam sasa, bado ni nyeti na mwenye furaha. "
negative	Wengine wengekimbilia kununua migari
positive	mwanamke wako ni mzuri ? Tangu nimekuja hapa kutoka nchini sijawahi kumwona kwa karibu. Niambie ni nzuri ?
negative	Hii thread kila siku nilikuwa nairuka kumbe kuna ufisadi wa aina yake hapa?
negative	Hiyo sehemu waliyokaa sasa, pachafuuu
positive	Baba zidii kumulinda baba yetu
neutral	hakuna aliye-perfect hapa, unatoa dukuduku lako halafu yanakwisha tunasonga mbele.
neutral	Ukipenda chips usiogope mimba
negative	Mnahusika na unyama huu leo ????
neutral	Sasa iweje kwa nchi ambazo tayari waneshapata chanjo waogope kufanya mahusiano na Tanzania wakati wao wapo salama?
negative	Acha roho mbaya wewe..
negative	Amina anapenda sana kumwonea rafiki yake kwa kuwa ni mpole
positive	`Hatufurahi na tutahitaji maelezo kutoka kwa Ubalozi.
neutral	Nimeshangaa sana NMB kusema kuna kadi yangu branch nikaichukue wakati sijawai kuomba Kadi nyingine ya pili
neutral	Hizi ajali zinatoka WaPi?
positive	Mungu pia aendelee kumlinda mtoto na afike mbali sana katika malengo yake.
neutral	So kwa wakati huu mama!.
negative	Yaan NMB wajinga sana
negative	Huyo mama pia nadhani kuna kitu hakipo sawa kwake, Mbona mumewe katulia.
neutral	Hivi kumbe Bado Mpo siyoeee
negative	Anatapatapa tu
neutral	Iyo ni ww tu! Na hapo utakua umependa sana.
negative	Kweli waziri fanya kazi kuna madudu sana
neutral	Kweli ? Umeweza vipi kupata nafasi ?
negative	Mpaka hapo serengeti hatujawahi kupata mbunge aliyeimala na nafikiria ndio jimbo masikini kuliko majimbo yote Tanzania yaani wilayani hakuna hata Lami,Umeme na ukiangalia tunavivutio vikubwa vya utalii
positive	Furaha yao na furaha yao ilimfanya Charlie ajisikie kuwa na hatia zaidi.
negative	Kweli kabisa maana kuna ajali hutokea sababu ya watu kukosa elimu tu.
neutral	sikuizi umepungua sana utakuwa huli nini ?
neutral	Oh , kweli?? bulletin board ipi unaongelea
neutral	Sasa tukusikilize wewe au serikali?
positive	Burudani zimerudi Tena"
positive	Juu ya mizani, mavazi yenye ubunifu hunivutia zaidi .
positive	Aliangalia pande zote za nyuso zao zenye kupendeza na akaanza kuona aibu.
positive	Ni msimu upi ambao unaupenda sana?
neutral	Uchaguzi umeshaisha jamani. Kwa sasa tujenge nchi.
negative	I not impressed at all, nimesikia kurejeshwa kwa mbugu zA GMO , kurejeshwa kwa makampuni makubwa ya  madini yaliyokuwa yakituibia  ,   mradi wa Bagamoyo  ( ukoloni wa kichina )
negative	sasa umeandika nini hapa. kwa mfano amepandisha mabega wapi na amefanya nini. kama huna cha kuandika bora ukae kimya
neutral	Mtoto amefanana na baba yake
negative	Nasikitika kwa watu kuanza kutoa pongezi na misifa wakati hata uthibitisho wa hii habari haujafanyika.
neutral	Kama hulipendi hilo pole sana. Utaombwa ushahidi tena sana, Karibu JF.
neutral	Nini ? Kwa nini ? Unaweza kuufanya upya tena?
positive	Nakubal sana kazi zako kakah
negative	Hawa jamaa walshatu-brainwash kitambo sana sema tu waafrika hatupendi kuutafuta ukweli.
neutral	Nzuri. Vipi kuhusu wewe ulimwelewa laini mana mimi hata simwelewagi na nashangaa mwitikio wa wengine?
neutral	SASA GARI ZAMAREHEMU ZIKO WAPI?
positive	Penda usipende, Tanzania inaongoza sehemu zilizobakia za Afrika Mashariki katika muziki sasa. Nawapenda kutoka Arua Uganda
negative	"yule mnyonge alikasirika, akasema, ""Lo, lakini siwezi kukutumia , unapiga kwa nguvu sana; utapata nini kwa pigo moja? """
negative	umeshakula pesa wewe endelea kupiga yowe haiwezekani mchaga apoteze ubunge harafu apewe dili la pesa aliache hivi hivi
positive	Bila ya shaka. Jinsi gani unataka ifanyike?
positive	Nilikuwa sijacheka toka asubuhi ia baada ya kuona hii post yako nimecheka sanaaaa
negative	Kweli... Wewe ni kidumu!
positive	Umechangamsha genge somehow
neutral	Buza mna nini lkn
positive	"Shelley alikaa kando ya mgonjwa na kumtabasamu, furaha ilimtoka kutoka mahali fulani nyuma ya kukata tamaa kwake  "
neutral	Hivi unajua tabia za watu waliotoka kwenye koo za kishirikina???
neutral	"Aliona hofu yake, mshangao wake, na zaidi ya yote, aina ya mshangao. "
negative	??Si vizuri. Huyu mtu ni rafiki yangu na nimemthibitishia kuwa nitahudhuria.??
neutral	hili jukwaa lina wengi mno....kuna mmoja ...nna hakika atakutafuta pm.
positive	hahahha mtendajii
positive	Asante kwa pongezi yako . Lakini unaongeza chumvi . Nadhani umepangiwa kuwa mwimbaji . una sauti nzuri !
negative	hii kampuni ya Kichina nadhani imeshakuwa na matatizo ktk contract zao nyingine.
negative	Jezi mbovu sana hii.
negative	Ndo maana vijana tuna stress nyingiii
neutral	Kumbe kuchezea tuu sa hapo mmefumania nini?
negative	Na kwa nini mfatane kama makumbikumbi???
negative	Ni tamaa tu
positive	Hello , Rachel . Nimefurahi kukuona hapa
negative	tuacheni kushambikia vitu viovu... Kumbukeni Kuna Siku ya mwisho
negative	Yaani hajielewi kabisa muda wake anatumia kuongea upuzi
neutral	"Alishangaa, na akafurahiya kwa siri,. "
neutral	Spika mstaafu anahudumiwa na Serikali hadi kufa kwa stahiki 80% anazopata Spika aliepo.
positive	Kwa kweli walitiwa moyo sana, na tukashiriki kwa ujumla katika tafrija fupi kumuunga mkono
positive	"Kwa upande wangu, nahisi kufurahi hadi natokwa na machozi. "
negative	Mhhh sio poa
negative	sisi kwa sisi tukiuana kinyama au  vyombo vya usalama vikitesa kudhalilisha na kuua waafrika wenzao ni kimya
negative	mbona mnakosa uaminifu?
neutral	Mama muungwana sana zaidi yasana. Mwenyezi Mungu akuweke insha allah.
negative	LIMBUKENI MKUU ANALAZIMISHA WENGINE WAWE MALIMBULIKENI....
positive	Hakuna tatizo lolote! Nataka kuzunguka na gari hapa mjini kuhakikisha gari yangu iko katika hali nzuri ya kimitambo.
negative	Dada umri wako cyo wa kufanya ujinga kma huo ebu kuweni na hofu ya mungu hii dunia kesho tunapita
positive	Napenda xan kauli yak mzz ulikataz udn ukabil ulikuwa unaona mbali xan Baba wa taifa nataman Ata leo ungekuwep baba
neutral	George alijua kuwa yeye ni mjinga kidogo.
negative	Mnamsingizia msoga bure, huyu wakudemka ana matatizo sana
neutral	Yaani mtu anatetea walioghushi vyeti halafu unasema anapambana na rushwa? Hiyo nidhamu ya Utumishi Wa umma iko wapi?
negative	Mshamba akiongoza mahala popote alafu wakawa wabishi na kumshabikia mshamba huyo basi vifo visivyokuwa na idadi vitashamiri.
positive	Mvulana aliinua mikono yake kuelekea watoto waliotabasamu
neutral	Ajali haina kinga
neutral	"Miss Logan alificha mshangao wake, lakini alihisi amefungwa zaidi. "
negative	Kwa maana huko private anaenda kutibu mawe sio watanzania.
positive	yani mimi nkimuona baba levo nachekaaaaaaaaa
negative	kichwa cha habari kinafanana na yaliyomo natamani media zile nyingine za kijingajinga zijifunze toka kwako
neutral	waambie...Mtu yuko kwenye siasa muda mrefu lkn Bado hajitambui
